Depth (ft),%Na,%Mg,%Al,%Si,%P,%S,%K,%Ca,%Ti,%Mn,%Fe,V ppm,Cr ppm,Co ppm,Ni ppm,Cu ppm,Zn ppm,Ga ppm,As ppm,Pb ppm,Th ppm,Rb ppm,U ppm,Sr ppm,Y ppm,Zr ppm,Nb ppm,Mo ppm,Quartz,Dolomite,Illite,Calcite,Gypsum,Microclin,Albite,Pyrite,Kaolinite,Modeled Quartz,Modeled Dolomite,Modeled Illite,Modeled Calcite,Modeled Gypsum,Modeled Microclin,Modeled Albite,Modeled Pyrite,Modeled Kaolinite
5825.0,0.3,0.9377,2.7062,10.2131,0.213,0.9001,1.4754,21.6789,0.1371,0.0155,1.3812,50,64,6,45,18,38,10,3,10,5,62,15,285,28,67,4,7,,,,,,,,,,6.7341614,9.207011,4.6464953,54.01913,6.371046,4.2314143,3.3265023,4.413966,3.5353854
5825.3330000000005,0.3326,1.2549,3.6761,12.1741,0.3461,1.0473,1.7877,21.9746,0.1692,0.0155,1.5974,44,72,6,53,24,51,8,5,9,7,76,9,296,27,74,6,2,,,,,,,,,,8.074243,10.7278185,5.1314754,57.971596,6.958141,4.5984545,3.5997796,4.8417974,3.7823646
5825.6669999999995,0.3299,1.0626,3.2406,12.1278,0.319,1.0709,1.6267,22.2855,0.1622,0.0154,1.4529,53,71,6,48,20,45,8,4,9,7,73,0,265,27,74,5,3,9.1,9.6,6.7,48.3,7.1,6.6,4.2,5.9,2.4,7.871007,10.386539,5.0879273,57.58699,6.925111,4.4147277,3.5181181,4.7770267,3.7983906
5826.0,0.3352,1.2997,3.6922,13.1325,0.3441,1.4905,1.9246,20.4794,0.1835,0.0158,1.5137,49,82,6,59,21,48,10,4,10,7,79,0,280,33,81,5,4,,,,,,,,,,8.799365,11.468374,5.1887836,56.286728,6.9420066,4.4591017,3.4891994,4.8642373,3.6747859
5826.3330000000005,0.2907,1.1057,3.4619,13.1347,0.39399999999999996,1.3588,1.7895,21.5561,0.1648,0.0157,1.4237,58,74,5,48,23,117,10,4,10,6,66,8,296,28,78,4,12,,,,,,,,,,8.564875,11.064508,5.2333326,57.61699,7.060726,4.3997245,3.5076182,4.8653255,3.8227644
5826.6669999999995,0.4023,0.0,3.0893,15.6898,0.5593,1.2109999999999999,1.4601,17.2795,0.1657,0.0163,1.5328,42,72,6,41,19,92,9,4,8,5,58,0,291,45,132,7,5,,,,,,,,,,11.819273,9.756303,5.3893986,48.248898,7.1882486,4.202241,2.9615011,3.9031138,3.962538
5827.0,0.3961,0.5894,3.6932,17.9064,0.2267,1.2062,1.6105,15.1526,0.163,0.0174,1.4966,48,91,3,38,18,71,7,4,9,6,69,0,243,30,143,7,10,15.3,8.6,3.9,45.0,8.9,5.9,5.2,4.3,3.1,15.907061,11.433972,5.873944,41.932556,7.6175756,4.6231,2.9809694,4.0990925,3.546493
5827.3330000000005,0.3728,1.9031,5.8771,21.3749,0.0975,1.2869,2.2864,11.5577,0.3154,0.0201,2.0557,1,83,8,26,11,21,11,9,12,8,102,1,264,24,177,9,14,,,,,,,,,,23.355062,16.272615,6.874221,32.88322,8.611411,6.090388,3.3209176,4.2596765,3.3506217
5827.6669999999995,0.4413,1.2569,4.8293,23.2968,0.1059,1.4417,1.8813,10.6153,0.2819,0.0212,1.626,29,93,3,23,15,18,8,8,10,7,90,2,249,26,257,10,24,,,,,,,,,,24.647373,16.345715,6.991623,28.64075,8.717396,5.4937377,2.9821217,4.008945,3.4707263
5828.0,0.3574,1.482,4.5147,17.6692,0.1439,0.9435,1.8826,14.4486,0.2461,0.0171,2.0247,37,83,3,29,11,20,10,4,10,7,86,9,273,25,143,7,14,,,,,,,,,,17.050552,12.702003,5.9797444,40.716034,7.6439795,5.320354,3.2683313,4.3978553,3.185251
5828.3330000000005,0.3535,3.4828,3.3160000000000003,11.255999999999998,0.1322,0.8597,1.4275,21.0186,0.1703,0.0157,1.9871,51,57,9,30,11,18,7,5,10,6,69,3,290,23,86,4,5,,,,,,,,,,8.125061,16.196804,4.8610506,52.00716,6.36236,4.7187214,3.779405,5.5517364,2.783193
5828.6669999999995,0.3511,3.4641,3.5508,11.1061,0.16899999999999998,1.6358,1.4782,20.572,0.1674,0.0152,1.9289,50,63,7,32,13,26,6,5,9,6,62,0,290,21,77,4,2,5.7,10.1,5.4,53.3,7.7,5.2,5.1,3.8,3.6,8.53706,16.530811,4.9198093,51.719807,6.3960724,4.748952,3.7721226,5.5829225,2.7579558
5829.0,0.3513,2.7834,2.8318,10.6287,0.1467,0.8365,1.3018,22.6798,0.1392,0.0148,1.5305,55,53,6,37,18,35,10,0,7,6,67,0,300,23,77,4,7,,,,,,,,,,7.598591,13.276941,4.8476954,53.947556,6.44526,4.5185738,3.7128441,5.518287,2.800955
5829.3330000000005,0.2994,0.3367,0.4197,3.2611,0.0,0.2114,0.2994,34.7151,0.0294,0.0137,0.8188,41,9,5,17,15,12,4,5,9,3,21,0,255,17,25,2,0,,,,,,,,,,2.4193273,5.272868,4.3635216,64.7584,6.432689,4.9655933,4.092532,4.615582,4.135499
5829.6669999999995,0.2426,0.0,0.9292,4.8684,0.019,0.4322,0.5472,31.9021,0.0465,0.0138,0.9022,36,17,5,16,14,20,4,3,6,4,28,0,262,18,30,0,1,,,,,,,,,,3.1474152,5.3144894,4.453545,63.184505,6.5681443,4.598263,3.8097804,4.363446,4.240965
5830.0,0.321,2.2544,3.7199,12.2198,0.2546,1.1998,1.7439,20.0934,0.1661,0.0149,1.9103,37,72,3,40,24,173,9,5,9,6,66,8,313,23,76,6,4,7.5,16.0,4.9,48.0,7.2,4.2,4.1,5.4,2.8,8.69265,12.628534,5.0279846,54.311527,6.6242485,4.703849,3.6370573,5.2298164,3.0758321
5830.3330000000005,0.4113,1.507,2.5064,10.3484,0.1,0.9353,1.3090000000000002,18.0013,0.1496,0.0155,1.9245,66,64,3,38,19,100,8,2,9,5,61,13,281,26,97,8,13,,,,,,,,,,7.15643,10.286002,4.3469,47.82136,5.7762294,4.172629,3.1378057,4.3565435,2.873258
5830.6669999999995,0.3478,3.5252,3.7469,12.5524,0.1963,1.0827,1.6045,18.8677,0.1829,0.0152,1.9449,31,80,3,35,18,101,10,4,9,7,77,6,280,26,87,6,6,,,,,,,,,,9.915307,17.403183,5.0228457,48.038322,6.482681,4.759994,3.6471932,5.337924,2.8128064
5831.0,0.353,2.3183,1.54,9.3713,0.11800000000000001,0.5865,0.7461,23.7046,0.0984,0.0156,1.4280000000000002,57,56,1,24,14,31,5,0,6,4,42,8,305,22,123,5,10,,,,,,,,,,6.376297,11.902476,4.5404215,52.34083,6.1395288,4.1653533,3.5278175,5.2157936,2.774496
5831.3330000000005,0.2474,0.0776,0.3473,3.7310000000000003,0.0,0.2766,0.2859,33.9284,0.0298,0.0138,0.8051,44,20,7,14,13,13,4,2,6,3,22,1,267,15,39,2,0,,,,,,,,,,2.5524194,5.032281,4.3516045,63.97495,6.4136386,4.825508,3.9736145,4.4444995,4.2179046
5831.6669999999995,0.2155,0.7007,0.4333,3.4724,0.0,0.23399999999999999,0.2508,35.3711,0.0372,0.0139,0.7742,35,16,7,13,17,17,5,1,7,3,19,0,268,16,44,3,1,2.9,4.4,3.7,65.8,5.8,5.1,4.6,3.4,4.5,2.6189058,6.0029564,4.4778066,65.619064,6.5864525,4.9385757,4.1761503,4.9460673,3.9879827
5832.0,0.2002,1.1745,2.4331,8.5634,0.4092,1.3259,1.3546,25.7506,0.1148,0.0146,1.4182,43,51,3,45,31,95,12,11,13,6,43,24,2631,0,0,8,0,,,,,,,,,,6.2182674,9.378011,4.812932,58.90179,6.687245,4.6760063,3.7380662,4.880216,3.6188993
5832.3330000000005,0.27899999999999997,1.5521,2.0,6.8932,0.4784,1.0382,0.9152,28.3928,0.0895,0.0143,1.2379,39,48,3,53,38,344,11,12,13,7,46,9,2631,0,0,9,0,3.3,8.3,5.2,62.1,6.7,4.8,3.8,3.7,2.1,5.291647,9.192057,4.715416,60.11186,6.6281114,4.6952415,3.8940785,5.182924,3.4108772
5832.3330000000005,0.2697,0.5238,1.8148,7.0442,0.3831,1.1571,1.0553,26.3292,0.1129,0.0141,1.2901,39,43,5,60,36,185,12,11,13,7,51,26,2711,0,0,8,6,,,,,,,,,,4.99435,7.4563236,4.5172124,57.930653,6.4224315,4.450419,3.5583339,4.395836,3.7731543
5832.6669999999995,0.2168,1.1458,2.1531,7.7331,0.3996,1.2327,1.0581,27.7136,0.1266,0.0143,1.2246,46,48,3,48,24,112,11,9,12,6,40,31,2503,0,1,8,7,,,,,,,,,,5.655799,8.931089,4.813586,60.548782,6.7682395,4.6411424,3.8148763,4.9861746,3.6774275
5832.6669999999995,0.2367,1.7793,2.3443,8.3018,0.2107,1.4005,1.2509,27.4521,0.1239,0.0142,1.3059,35,57,5,31,17,89,8,6,9,5,44,9,644,15,44,4,4,,,,,,,,,,6.343102,10.4341755,4.940597,60.461227,6.8297415,4.8099523,3.9552906,5.398364,3.3926086
5833.0,0.4115,1.9786,3.8526,14.7271,0.0826,1.4852,1.4912,17.2844,0.1695,0.0159,1.6633,13,73,2,38,17,52,8,5,10,5,48,13,383,12,90,4,6,,,,,,,,,,12.743549,13.014682,5.448529,46.42742,7.029022,4.6930356,3.346849,4.9360642,2.9421768
5833.3330000000005,0.3549,2.1979,2.3226,10.5694,0.0979,1.3329,1.0215,20.8444,0.1164,0.0152,1.4341,47,60,2,33,16,64,6,3,7,4,36,18,350,16,98,3,9,,,,,,,,,,7.615397,11.899155,4.6553087,50.633465,6.1557975,4.1243014,3.3819196,5.160063,2.658305
5833.6669999999995,0.4035,1.521,1.7367,9.5648,0.0581,1.0819,0.8761,21.7131,0.0983,0.0151,1.3615,56,58,4,31,15,42,4,6,9,4,37,10,323,21,96,4,9,,,,,,,,,,6.5855737,10.131887,4.461463,50.802082,6.0317273,3.9824867,3.2648814,4.7380586,2.9123282
5834.0,0.2021,0.0,0.3647,3.4622,0.0354,0.3,0.248,35.3243,0.0273,0.0138,0.7912,36,20,7,23,19,23,7,3,8,3,19,1,920,0,25,5,3,3.2,7.3,5.5,59.5,6.2,5.2,5.1,5.4,2.5,2.4481318,4.8786206,4.4349527,66.0752,6.5444884,5.035092,4.121489,4.50458,4.402486
5834.3330000000005,0.2784,2.6887,1.9737,9.0006,0.1834,1.1372,0.9429,24.8618,0.1062,0.0148,1.2832,29,56,4,32,17,72,6,5,9,5,44,0,347,18,70,4,0,,,,,,,,,,6.575875,13.538245,4.6988387,54.014328,6.3513117,4.368034,3.716705,5.440383,2.9138927
5834.6669999999995,0.3025,2.3252,2.1161,8.6511,0.1965,1.2177,1.0165,25.7049,0.1058,0.0145,1.3329,31,53,1,42,19,78,6,6,9,5,45,0,368,28,69,6,0,,,,,,,,,,6.609697,11.383014,4.7866426,56.579964,6.499083,4.576509,3.8178396,5.5439796,2.876269
5835.0,0.1732,1.5046,2.2275,7.6415,0.5447,1.091,1.1789,27.2517,0.13,0.0146,1.2672,29,50,5,62,37,170,11,13,13,7,44,31,3356,0,0,9,0,,,,,,,,,,5.720672,9.427995,4.760226,59.539436,6.6469383,4.7043157,3.8452632,5.106206,3.4519215
5835.3330000000005,0.3502,1.4256,1.7632,7.9501,0.0578,0.9590000000000001,0.9852,22.0112,0.1135,0.0141,1.5165,39,50,4,39,18,86,8,0,6,5,54,13,395,20,73,5,4,6.0,16.2,5.3,51.5,5.6,3.5,4.5,5.2,2.2,5.7665057,9.213712,4.24665,50.544163,5.805692,4.1854615,3.3037968,4.5111256,2.913759
5835.6669999999995,0.1818,0.0342,0.33899999999999997,3.1703,0.0093,0.5702,0.2354,34.4891,0.0263,0.0137,0.7899,45,14,7,28,22,28,8,5,9,4,23,12,1925,0,0,5,0,,,,,,,,,,2.4497516,4.943735,4.3502507,64.48986,6.416876,4.921051,4.0271373,4.4500337,4.2547526
5836.0,0.2684,0.6598,0.7685,5.1844,0.0,1.4191,0.5187,27.9741,0.0561,0.0141,0.9698,34,27,4,16,15,57,4,4,8,4,26,0,333,17,45,2,4,,,,,,,,,,4.0597963,7.1195793,4.2734575,56.381325,6.1311116,4.1898303,3.5075068,4.518216,3.420779
5836.3330000000005,0.3338,2.1047,1.8968,8.9912,0.0525,0.9807,0.8826,23.9963,0.0952,0.0149,1.3768,37,55,4,35,18,104,5,1,8,4,32,2,358,17,60,4,0,,,,,,,,,,6.5195694,10.929694,4.6140194,53.767742,6.247376,4.3088675,3.5848846,5.2439,2.8068423
5836.6669999999995,0.35200000000000004,2.1839,1.6087,7.524,0.161,0.8899,0.7953,25.5901,0.0852,0.0145,1.3283,41,45,5,41,27,102,11,6,10,6,40,6,2213,0,7,7,0,,,,,,,,,,5.7077303,10.628051,4.4918466,54.461613,6.1562304,4.4093933,3.6825187,5.2616487,2.7883258
5837.0,0.3472,3.2449,2.112,8.0297,0.2313,1.4177,1.058,24.1148,0.141,0.0148,1.5285,32,46,3,52,28,106,11,14,15,7,50,34,2987,0,0,11,0,5.3,17.2,5.0,53.3,5.4,4.1,2.8,3.7,3.2,6.3278503,15.78506,4.531133,51.62382,6.0882726,4.5420494,3.7636456,5.3365326,2.8709168
5837.3330000000005,0.3304,2.8006,2.2721,8.4952,0.146,1.9953,1.0825,23.5878,0.1427,0.0141,1.6441,33,43,2,48,27,183,8,7,10,6,51,9,1632,0,37,6,0,,,,,,,,,,7.0329356,14.025515,4.6804843,52.91744,6.2415776,4.645732,3.7618682,5.421532,2.776093
5837.6669999999995,0.3236,2.8631,1.9111,8.2076,0.2135,1.0117,0.9420000000000001,24.4748,0.0994,0.0147,1.4254,56,46,5,40,24,70,8,11,12,6,44,32,2301,0,15,8,2,,,,,,,,,,6.125719,13.987364,4.5191736,52.416264,6.1158934,4.4123573,3.6983578,5.295942,2.852933
5838.0,0.2934,2.6806,1.1543,7.5809,0.0639,1.0712,0.6028,27.5659,0.0805,0.0145,1.1631,65,41,4,19,15,26,6,4,7,4,36,0,402,13,71,4,0,,,,,,,,,,5.508964,13.795725,4.6015472,55.24524,6.344131,4.3331566,3.8105876,5.4492283,3.0678225
5838.3330000000005,0.1914,0.3914,0.391,3.5608,0.0591,0.7363,0.2387,34.8381,0.0358,0.0139,0.8108,34,20,7,23,17,57,5,4,7,3,15,9,1017,0,17,2,0,3.0,3.3,3.8,68.7,6.6,4.0,3.5,4.2,2.8,2.792515,5.812693,4.497618,65.315216,6.6213937,4.863508,4.091847,4.7966046,4.0954356
5838.6669999999995,0.2415,0.0155,0.2708,3.2056,0.0,0.4467,0.2027,34.3468,0.027999999999999997,0.0139,0.7905,37,17,9,19,16,21,6,7,9,3,16,5,1110,0,4,4,0,,,,,,,,,,2.391237,4.8481145,4.31494,64.1084,6.3633413,4.8990226,4.003928,4.40722,4.2448163
5839.0,0.337,2.3253,1.7953,8.5259,0.0259,1.0201,0.9,24.3687,0.0907,0.0149,1.4197,41,48,4,24,19,71,6,4,8,4,39,9,373,20,64,3,5,,,,,,,,,,6.3248014,11.61066,4.569659,53.521194,6.189111,4.381217,3.6423373,5.290516,2.7702935
5839.3330000000005,0.32,2.5323,2.9227,9.1079,0.3998,1.5734,1.4421,23.6086,0.1411,0.015,1.3917,20,55,5,77,40,119,16,13,14,8,51,38,4651,0,0,13,0,,,,,,,,,,7.3111253,12.094627,4.8143106,55.07913,6.436768,4.6974144,3.785284,5.499908,2.786631
5839.6669999999995,0.1919,1.4421,2.1256,7.8812,0.2682,1.3967,1.1385,26.3688,0.0985,0.0143,1.3298,33,45,4,55,35,267,11,12,13,6,40,31,2658,0,0,10,2,4.8,8.4,6.0,58.7,5.8,4.0,4.6,4.2,3.5,5.9727902,9.62411,4.7380896,58.265553,6.5750756,4.6248875,3.7625413,5.046361,3.3885283
5840.0,0.25,1.7804,2.2295,8.2347,0.2243,1.1405,1.0801,25.8595,0.1074,0.0145,1.2469,56,51,4,57,28,150,10,7,11,6,43,20,2595,0,0,8,0,,,,,,,,,,6.146566,10.156615,4.7250047,57.21313,6.508299,4.5299945,3.7378707,5.1883254,3.1871026
5840.3330000000005,0.3138,1.6130000000000002,1.9619,8.3963,0.1154,1.1765,1.0799,25.0705,0.1014,0.0146,1.2047,50,48,4,55,21,71,9,8,11,6,46,14,1761,0,19,7,0,,,,,,,,,,6.1236563,9.93755,4.6392565,55.69868,6.3808603,4.3717566,3.6082904,5.033765,3.1503348
5840.6669999999995,0.2885,2.2676,1.733,8.065,0.0787,1.0043,0.8926,25.4463,0.0893,0.0146,1.2922,40,42,4,41,21,40,9,5,10,5,42,11,926,6,54,5,2,,,,,,,,,,6.0532165,11.211149,4.5860686,54.741196,6.2568045,4.41478,3.7025266,5.3419666,2.8240614
5841.0,0.3648,3.365,1.6373,7.9708,0.0267,0.9125,0.7587,24.6265,0.083,0.015,1.3722,60,42,4,29,15,44,7,6,9,4,41,1,329,17,76,5,2,5.6,20.3,4.6,45.4,6.2,4.9,3.6,6.5,3.1,5.7198396,16.72479,4.406113,50.331543,5.9743323,4.24367,3.666918,5.221678,2.9645138
5841.3330000000005,0.3597,3.6231,1.8487,7.3454,0.0464,0.948,1.0035,25.2537,0.0896,0.0149,1.421,44,45,4,26,21,73,5,4,6,5,46,4,374,17,73,4,7,,,,,,,,,,5.536657,17.363785,4.404954,51.071514,5.985357,4.475624,3.8065898,5.2930117,2.9937103
5841.6669999999995,0.1459,0.4647,0.5277,3.1807,0.0642,1.6214,0.3099,33.4384,0.0331,0.0137,0.8512,44,14,7,22,21,47,6,9,10,4,23,6,1447,0,0,3,0,,,,,,,,,,3.0714486,6.251162,4.4650936,63.40116,6.5724635,4.6725454,3.9563134,4.806375,3.8639746
5842.0,0.2616,0.76,0.6472,4.1353,0.0215,1.7317,0.5208,31.3081,0.0373,0.0138,0.9299,35,21,6,27,17,21,4,4,7,4,28,3,284,17,38,3,0,,,,,,,,,,3.7261271,7.1841817,4.4568563,60.834137,6.4631977,4.5368624,3.836851,4.871963,3.5826478
5842.3330000000005,0.3453,2.884,2.6287,8.8081,0.1568,1.2755,1.3907,24.0456,0.1304,0.015,1.5008,45,56,5,37,16,48,7,0,8,5,48,6,399,23,82,4,11,,,,,,,,,,6.902819,13.534386,4.7244973,54.28857,6.3336725,4.7142696,3.831125,5.493731,2.8166304
5842.6669999999995,0.3149,2.9502,2.1923,8.2327,0.1294,1.2123,1.28,25.0966,0.0932,0.0146,1.4474,49,46,4,36,21,125,7,6,9,5,54,13,414,20,65,4,6,4.6,15.4,5.8,52.1,6.7,5.6,2.3,5.3,2.2,6.3910995,14.094888,4.6541815,54.27688,6.2892566,4.6669674,3.8557918,5.4711823,2.8895383
5843.0,0.3521,3.5766,2.6754,8.8602,0.1645,1.2452,1.4547,24.7569,0.1186,0.0148,1.4755,42,59,5,41,18,41,7,7,11,6,68,0,403,24,70,3,7,,,,,,,,,,6.802405,16.870333,4.7629995,53.90698,6.3850145,4.7524056,3.9500902,5.6084585,2.997665
5843.3330000000005,0.3724,2.9722,2.7321,9.2129,0.1572,1.0947,1.5327,23.0314,0.1343,0.0147,1.5759999999999998,34,57,5,42,18,54,7,9,11,6,60,2,394,23,67,4,6,,,,,,,,,,7.054708,13.820815,4.684736,53.123615,6.2449703,4.6993895,3.7805164,5.430451,2.7596474
5844.0,0.3195,2.6471,2.3684,8.4363,0.1832,1.2507,1.3384,25.4545,0.1202,0.0146,1.3923,32,50,5,35,25,49,8,0,7,6,55,4,411,20,68,4,2,,,,,,,,,,6.63048,12.464845,4.7672186,56.173847,6.4497576,4.7459745,3.8952248,5.5658917,2.8697393
5844.3330000000005,0.2996,1.8630000000000002,2.5162,8.4996,0.1428,1.3144,1.3691,24.9338,0.1291,0.0145,1.4244,21,52,3,46,19,60,8,5,9,5,56,15,422,20,66,5,7,3.7,10.2,6.5,53.7,7.4,5.3,3.2,4.9,5.0,6.5085,10.536049,4.7523,56.855503,6.4966397,4.6957607,3.7678118,5.170998,3.1669185
5844.6669999999995,0.3132,3.0923,2.5602,8.6863,0.1453,1.2826,1.4257,24.7406,0.1259,0.0148,1.3769999999999998,40,50,5,50,24,89,6,6,9,5,57,0,392,22,69,5,6,,,,,,,,,,6.7531705,14.626204,4.7421193,54.492847,6.376567,4.697855,3.879156,5.545872,2.9100523
5845.0,0.2887,3.2726,2.8166,9.3314,0.1768,1.2569,1.4444,26.0518,0.1231,0.0149,1.3572,34,54,4,42,20,40,7,7,10,6,57,6,414,23,73,4,4,,,,,,,,,,7.1086926,15.392433,4.98983,57.309494,6.7214456,4.837154,4.0579767,5.8331027,3.0754998
5845.3330000000005,0.1802,0.5827,0.9302,5.2522,0.0716,1.4556,0.7106,30.0509,0.0541,0.0141,1.0008,21,36,5,23,18,62,5,6,9,4,33,0,343,12,43,2,1,,,,,,,,,,4.093795,7.1200542,4.507682,60.483654,6.514208,4.484132,3.7504325,4.7098393,3.723895
5845.6669999999995,0.2929,2.1679,1.6262,7.1714,0.1042,1.3787,1.0673,26.159000000000002,0.0912,0.0143,1.3017,44,52,7,30,16,50,9,5,10,5,48,2,401,23,65,4,1,,,,,,,,,,5.8524184,10.643627,4.5631676,55.568398,6.245472,4.597836,3.7874444,5.3626876,2.797212
5846.0,0.2674,0.3076,0.6269,3.61,0.2221,0.7809999999999999,0.3172,32.1053,0.032,0.0135,1.0185,59,19,8,33,27,39,9,9,11,4,15,27,2993,0,0,6,0,2.5,3.7,6.6,64.7,6.0,5.1,3.3,3.3,4.9,2.835552,5.58674,4.30665,61.82271,6.348309,4.6420994,3.8400187,4.4837914,3.9207222
5846.3330000000005,0.2431,0.2992,0.172,2.7137,0.0412,0.3788,0.2184,35.2998,0.0283,0.0135,0.8524,35,13,8,18,16,16,6,3,7,4,18,9,1251,0,0,3,0,,,,,,,,,,2.2299159,5.1481504,4.3229456,64.9372,6.3767085,5.0604467,4.141358,4.6119313,4.1322494
5846.6669999999995,0.35100000000000003,1.2173,2.356,11.5736,0.1064,1.0169,1.135,22.3691,0.1171,0.0154,1.1828,50,59,5,43,23,236,7,3,8,5,53,2,352,22,70,4,2,,,,,,,,,,7.4246182,10.375721,4.87566,54.72993,6.6205277,4.0054173,3.3488996,4.838056,3.4237103
5847.0,0.4004,0.4083,2.1949,10.1355,0.0543,1.5207,1.0832,20.8669,0.1091,0.0145,1.3048,34,40,3,50,20,85,7,5,10,5,54,0,354,22,75,5,1,,,,,,,,,,6.7057433,8.629231,4.5496016,52.069504,6.2453766,3.8917503,3.0849323,4.1162643,3.594434
5847.3330000000005,0.2366,0.3793,0.2383,3.4171,0.0,0.5385,0.2491,34.3245,0.0227,0.0135,0.9239,42,19,7,20,16,21,7,1,8,4,20,0,287,16,28,2,0,2.1,5.2,3.8,68.7,4.6,4.7,4.2,4.8,1.8,2.6152523,5.6163235,4.3885484,64.22045,6.464885,4.864344,4.0481963,4.6898103,4.025111
5847.6669999999995,0.1623,0.0,0.4521,2.8399,0.0426,0.8079,0.2188,35.3232,0.0288,0.0128,1.0841,42,17,3,17,16,9,4,5,9,3,16,6,288,15,31,3,3,,,,,,,,,,2.4572513,4.970053,4.445978,66.46219,6.5793543,5.179801,4.1773705,4.5212307,4.383509
5848.0,0.1177,0.0,0.3274,3.0241,0.0,0.5248,0.2396,35.3201,0.0312,0.0134,0.9159999999999999,43,15,4,20,18,15,6,6,8,3,17,17,939,1,5,1,0,,,,,,,,,,2.373345,4.859143,4.4043355,65.973305,6.508227,5.1090393,4.1424956,4.4901423,4.3695426
5848.3330000000005,0.1771,0.2766,0.3508,2.9275,0.0,0.9421,0.2359,34.2618,0.0292,0.0134,0.9593,36,18,6,25,18,23,7,3,8,4,26,6,1038,0,4,5,2,,,,,,,,,,2.5938935,5.4877176,4.375496,64.224335,6.4550037,4.914791,4.0474153,4.622234,4.0623636
5848.6669999999995,0.1516,1.112,0.7165,3.9286,0.0484,0.7379,0.3449,34.2295,0.0442,0.0134,1.0256,44,23,9,29,16,20,5,5,9,3,18,1,345,14,26,1,6,,,,,,,,,,3.206988,7.1410446,4.599798,65.04683,6.7528534,4.801693,4.1453476,5.2444086,3.6937642
5849.0,0.2486,1.4734,4.0612,13.3826,0.0245,1.2561,1.8668,19.296,0.2125,0.0161,1.4354,11,58,7,50,17,29,9,7,10,7,89,8,268,23,127,7,10,15.7,9.3,5.1,50.4,6.8,3.6,2.7,3.8,2.6,9.622373,11.571032,5.19882,53.442673,6.903613,4.4698443,3.4081333,4.784295,3.510434
5849.3330000000005,0.3274,0.5572,3.178,14.1272,0.027999999999999997,1.2911,1.2765,18.2454,0.1642,0.0162,1.5103,30,61,6,24,15,21,7,9,11,5,60,6,260,25,186,7,14,,,,,,,,,,10.135236,10.239217,5.1523504,50.22263,6.880569,4.10451,3.071512,4.23099,3.7125158
5849.6669999999995,0.3721,0.19899999999999998,3.1206,13.6494,0.0043,1.5649,1.3413,16.101,0.1694,0.016,1.5339,21,66,8,28,13,12,9,6,10,6,64,0,262,24,157,6,8,,,,,,,,,,10.686922,9.452016,4.9740796,45.408195,6.607154,4.0751877,2.8324184,3.7290008,3.6113667
